"Ensembl_ID","Gene_symbol","Log_FoldChange","logCPM","PValue","AdjPValue","Power","BCOV"
"ENSG00000128655","PDE11A",1.486,3.598,8.4319009560712e-05,0.000634658473428063,1,0.682
"ENSG00000117020","AKT3",-0.742,2.161,8.43741499882073e-05,0.000634815033244607,0.921,0.338
"ENSG00000181126","HLA-V",2.874,-1.256,8.44682891596489e-05,0.000635264765421183,0.971,1.217
"ENSG00000236064","LOC101928335",2.651,-2.981,8.45125589372995e-05,0.000635339229164261,0.665,0.841
"ENSG00000154065","ANKRD29",1.228,0.114,8.49217782667655e-05,0.000638156094731474,0.838,0.536
"ENSG00000173376","NDNF",-1.773,-1.839,8.53225848076186e-05,0.000640907477754424,0.64,0.706
"ENSG00000256087","ZNF432",0.836,0.574,8.54696890734313e-05,0.000641751694643157,0.698,0.349
"ENSG00000223367","RPS18",0.531,6.214,8.55341687063124e-05,0.00064197508839013,0.999,0.25
"ENSG00000057663","ATG5",0.489,3.411,8.58889630317783e-05,0.000644114957649272,0.926,0.222
"ENSG00000235650","RPS18",0.531,6.214,8.58736089423866e-05,0.000644114957649272,0.999,0.25
"ENSG00000280548","FBL",0.49,3.814,8.61577432945476e-05,0.000645868630390514,0.959,0.226
"ENSG00000105202","FBL",0.49,3.814,8.61938133149953e-05,0.000645877111042158,0.959,0.226
"ENSG00000149273","RPS3",0.495,7.521,8.6708262621615e-05,0.000649468777481027,1,0.234
"ENSG00000226788","RING1",-0.884,2.804,8.70830911836285e-05,0.000652012160235138,0.987,0.411
"ENSG00000132361","CLUH",-0.739,6.761,8.72046965847703e-05,0.000652658308123912,1,0.349
"ENSG00000169855","ROBO1",-0.759,1.651,8.7298901078814e-05,0.000653098941862791,0.858,0.343
"ENSG00000235443","ZNRD1",1.004,-0.706,8.75544486062151e-05,0.000654667115009354,0.509,0.392
"ENSG00000108468","CBX1",0.518,2.998,8.75793452027552e-05,0.000654667115009354,0.896,0.235
"ENSG00000236949","ZNRD1",1.004,-0.706,8.76800872511596e-05,0.000655155251788575,0.509,0.392
"ENSG00000226225","RPS18",0.531,6.215,8.78381731303609e-05,0.000656071300399132,0.999,0.25
"ENSG00000231500","RPS18",0.531,6.215,8.800742336413e-05,0.000657069962968218,0.999,0.25
"ENSG00000141506","PIK3R5",-0.937,0.9,8.80553935667755e-05,0.000657162699021159,0.84,0.406
"ENSG00000157103","SLC6A1",-0.607,6.721,8.85879951999505e-05,0.000660870734167185,1,0.288
"ENSG00000100554","ATP6V1D",0.488,3.911,8.86844287080351e-05,0.000661323254980532,0.964,0.225
"ENSG00000140950","TLDC1",-0.772,0.882,8.88529822484018e-05,0.000662312995904821,0.712,0.335
"ENSG00000123131","PRDX4",0.617,6.269,8.97910986872799e-05,0.000669035973532066,0.999,0.291
"ENSG00000155287","SLC25A28",0.536,3.233,8.99772456479295e-05,0.000670152845708148,0.934,0.246
"ENSG00000182389","CACNB4",2.523,-1.519,9.02836696331307e-05,0.000671893686327719,0.916,1.052
"ENSG00000236078","LINC01447",1.718,-1.617,9.02792037997343e-05,0.000671893686327719,0.672,0.698
"ENSG00000152402","GUCY1A2",-1.212,1.1,9.03298669883223e-05,0.000671966970280131,0.956,0.541
"ENSG00000116176","TPSG1",2.512,-2.335,9.04367864387705e-05,0.000672491727315813,0.77,0.993
"ENSG00000255398","HCAR3",-1.428,-1.038,9.10281483354948e-05,0.000676344996032941,0.679,0.604
"ENSG00000102763","VWA8",-0.552,4.767,9.09931832252464e-05,0.000676344996032941,0.995,0.26
"ENSG00000112130","RNF8",0.545,1.879,9.13247959477938e-05,0.000678276487702256,0.709,0.238
"ENSG00000067798","NAV3",2.159,-0.336,9.14984397561679e-05,0.000679293235876514,0.972,0.951
"ENSG00000111817","DSE",-0.74,2.619,9.16395765739922e-05,0.000680067929565163,0.958,0.344
"ENSG00000068366","ACSL4",1.867,3.528,9.19440420914486e-05,0.000682053596349325,1,0.849
"ENSG00000198131","ZNF544",0.79,2.087,9.24251437185198e-05,0.000685347455587869,0.932,0.36
"ENSG00000198712","COX2",0.959,14.287,9.29322686026183e-05,0.000688831562705694,1,0.451
"ENSG00000112294","ALDH5A1",-0.646,6.566,9.29697290506895e-05,0.000688833030553526,1,0.307
"ENSG00000108622","ICAM2",-0.81,1.933,9.32382030318591e-05,0.000690545441204706,0.923,0.371
"ENSG00000103723","AP3B2",2.036,-2.115,9.34583780341165e-05,0.000691898909226543,0.672,0.809
"ENSG00000172113","NME6",0.645,1.61,9.37344900664769e-05,0.000693665245543992,0.759,0.285
"ENSG00000226476","LINC01748",2.837,-2.362,9.38190931260332e-05,0.000693984311996143,0.841,1.122
"ENSG00000170537","TMC7",1.984,-1.755,9.38526874386215e-05,0.000693984311996143,0.741,0.812
"ENSG00000184281","TSSC4",0.948,2.508,9.42150920947937e-05,0.000696008331200942,0.985,0.44
"ENSG00000165264","NDUFB6",0.497,4.295,9.41742142484862e-05,0.000696008331200942,0.982,0.232
"ENSG00000143570","SLC39A1",0.518,5.149,9.42393623821248e-05,0.000696008331200942,0.996,0.244
"ENSG00000163001","CFAP36",0.668,1.885,9.4369507486058e-05,0.000696691180266481,0.837,0.298
"ENSG00000148655","LRMDA",0.534,2.883,9.449635621239e-05,0.000697097294806554,0.891,0.243
"ENSG00000017427","IGF1",-0.987,5.747,9.44999362103876e-05,0.000697097294806554,1,0.468
"ENSG00000054967","RELT",-1.148,-0.99,9.47101996385673e-05,0.000698369665145016,0.538,0.434
"ENSG00000142512","SIGLEC10",-1.018,0.878,9.52764122245546e-05,0.00070226465565515,0.875,0.449
"ENSG00000068079","IFI35",0.764,3.525,9.54933898395723e-05,0.000703583421512289,0.992,0.357
"ENSG00000105997","HOXA3",-1.748,-2.375,9.57886715232326e-05,0.000705477841346007,0.501,0.58
"ENSG00000232758","HCG27",2.428,-3.022,9.591414455533e-05,0.000706120619772931,0.581,0.805
"ENSG00000184182","UBE2F",0.532,3.728,9.61753869763764e-05,0.000707498822822885,0.967,0.247
"ENSG00000124422","USP22",-0.505,5.49,9.61778936359359e-05,0.000707498822822885,0.997,0.24
"ENSG00000168813","ZNF507",-0.675,2.59,9.64225748296861e-05,0.000709016594392035,0.934,0.314
"ENSG00000108423","TUBD1",0.764,1.001,9.65867761567968e-05,0.000709941607966022,0.733,0.333
"ENSG00000173890","GPR160",-1.108,-0.21,9.66593160132633e-05,0.000710192414873285,0.701,0.474
"ENSG00000164898","FMC1",0.722,2.993,9.71523271772723e-05,0.000713461035419604,0.974,0.336
"ENSG00000173230","GOLGB1",-0.564,5.629,9.71905948817114e-05,0.000713461035419604,0.998,0.268
"ENSG00000159650","UROC1",-0.736,6.981,9.72199690696735e-05,0.000713461035419604,1,0.351
"ENSG00000102931","ARL2BP",0.48,3.653,9.72971681013032e-05,0.000713744226000274,0.942,0.222
"ENSG00000075624","ACTB",-0.578,9.426,9.74705809402184e-05,0.000714732708949178,1,0.276
"ENSG00000213523","SRA1",0.614,3.395,9.75534143721064e-05,0.000715056470294512,0.971,0.286
"ENSG00000113645","WWC1",0.782,3.393,9.86183531588183e-05,0.000722575852752245,0.991,0.365
"ENSG00000150394","CDH8",3.297,-2.476,9.89965218982367e-05,0.000725059312127894,0.899,1.289
"ENSG00000169249","ZRSR2",1.119,1.603,9.98311540711903e-05,0.000730882659073277,0.969,0.515
"ENSG00000119616","FCF1",0.546,3.214,0.000100210088165548,0.000733214151514529,0.936,0.253
"ENSG00000180879","SSR4",0.612,5.931,0.000100228938703733,0.000733214151514529,0.999,0.29
"ENSG00000145782","ATG12",0.577,3.246,0.000100366558300183,0.000733930457570092,0.952,0.267
"ENSG00000139684","ESD",0.506,6.115,0.000100685377412259,0.000735970694678929,0.999,0.24
"ENSG00000152464","RPP38",0.636,1.536,0.000101081243626594,0.000738572280506409,0.734,0.278
"ENSG00000251143","LOC100128494",2.465,-2.556,0.000101304230730738,0.000739909130497201,0.708,0.926
"ENSG00000248019","FAM13A-AS1",2.697,-1.934,0.000101471971913154,0.000740841576929926,0.885,1.12
"ENSG00000213865","C8orf44",1.473,-0.643,0.000102466772369167,0.00074780921990384,0.79,0.643
"ENSG00000165912","PACSIN3",-0.683,4.347,0.000102708421266278,0.000749276983239311,0.996,0.324
"ENSG00000127241","MASP1",-0.629,7.447,0.000102829753666837,0.000749866203662784,1,0.301
"ENSG00000205786","LINC01531",2.599,-2.265,0.000102881251526435,0.000749945905251449,0.803,1.068
"ENSG00000188243","COMMD6",0.467,4.243,0.000102988167600173,0.000750429352091758,0.973,0.219
"ENSG00000084453","SLCO1A2",-1.918,2.174,0.000103473401221282,0.000753667964923807,0.999,0.88
"ENSG00000254122","PCDHGB7",-1.181,1.237,0.000103517721167785,0.000753693813906131,0.957,0.544
"ENSG00000130032","PRRG3",2.249,1.609,0.000103587246430798,0.000753903085637686,0.999,1.007
"ENSG00000116871","MAP7D1",-0.586,3.096,0.000103634955701441,0.000753953479376952,0.944,0.27
"ENSG00000105372","RPS19",0.601,7.463,0.000103696873104289,0.00075410715822419,1,0.287
"ENSG00000165841","CYP2C19",-1.708,5.828,0.00010387599558679,0.00075511272293252,1,0.8
"ENSG00000082684","SEMA5B",-1.216,-1.412,0.000104177792528778,0.000757008912219731,0.476,0.436
"ENSG00000180376","CCDC66",1.177,0.672,0.000105070010361686,0.00076319222457608,0.902,0.534
"ENSG00000234352","LOC349160",2.613,-2.089,0.000105135621226969,0.000763368850746955,0.846,1.054
"ENSG00000235176","ZNRD1",0.983,-0.714,0.000105215066134056,0.000763645745015375,0.491,0.389
"ENSG00000134817","APLNR",-0.679,4.933,0.000105514472572789,0.000765518265298501,0.998,0.324
"ENSG00000105851","PIK3CG",-1.068,-0.332,0.00010560990723332,0.000765910060853334,0.647,0.444
"ENSG00000275549","STPG3-AS1",1.976,-2.381,0.000105695247989391,0.000766118481329522,0.58,0.781
"ENSG00000008513","ST3GAL1",-0.573,7.779,0.000105721532287764,0.000766118481329522,1,0.275
"ENSG00000275832","ARHGAP23",-1.398,1.395,0.000105858780175718,0.000766812464862198,0.985,0.649
"ENSG00000159399","HK2",-1.217,-0.054,0.000105984521347244,0.000767422585830455,0.805,0.509
"ENSG00000178996","SNX18",-0.574,3.657,0.000106138670430478,0.00076823784713305,0.972,0.271
"ENSG00000102967","DHODH",0.562,4.691,0.000106186187198837,0.000768280961470721,0.994,0.266
"ENSG00000072682","P4HA2",0.671,2.725,0.000106236171170156,0.000768341885857399,0.945,0.312
"ENSG00000246145","RRS1-AS1",2.074,-1.142,0.000106410879577253,0.000769304466118534,0.886,0.886
"ENSG00000164073","MFSD8",0.557,2.226,0.000106549509040449,0.000770005560641807,0.8,0.248
"ENSG00000134490","TMEM241",-0.796,0.549,0.000106643805794862,0.000770385851474723,0.651,0.343
"ENSG00000260792","LINC02280",2.271,-2.246,0.00010720121264868,0.000773971977210324,0.722,0.887
"ENSG00000254389","RHPN1-AS1",1.601,-1.698,0.000107265833907435,0.000773971977210324,0.598,0.647
"ENSG00000151365","THRSP",0.822,6.792,0.000107262612031875,0.000773971977210324,1,0.391
"ENSG00000105576","TNPO2",-0.474,3.355,0.000107427336095124,0.000774834855659175,0.907,0.218
"ENSG00000277893","SRD5A2",0.902,6.592,0.000108002885429263,0.000778682269908482,1,0.428
"ENSG00000235703","LINC00894",2.583,-2.173,0.000108276297362293,0.000780349174674212,0.818,1.069
"ENSG00000154358","OBSCN",-1.187,-0.142,0.000108436972206707,0.00078120259868012,0.766,0.509
"ENSG00000181830","SLC35C1",0.838,4.092,0.000108826964351044,0.000783706763924191,0.997,0.396
"ENSG00000106636","YKT6",0.49,3.6,0.000108878475711255,0.000783772391743873,0.941,0.228
"ENSG00000273793","DUSP8",2.271,-1.756,0.00010903687843786,0.000784147929629282,0.824,0.958
"ENSG00000008256","CYTH3",-0.656,1.679,0.000109025850700516,0.000784147929629282,0.782,0.295
"ENSG00000110801","PSMD9",0.488,3.401,0.000109057899333381,0.000784147929629282,0.92,0.227
"ENSG00000149781","FERMT3",-0.911,1.933,0.000109412095017883,0.000786388798017336,0.952,0.422
"ENSG00000108641","B9D1",0.827,0.783,0.000109641400079124,0.000787730634225686,0.731,0.371
"ENSG00000248685","LINC02484",1.358,-0.578,0.00010977807079017,0.000788406144765765,0.754,0.583
"ENSG00000196684","HSH2D",1.292,-0.963,0.000109888020203596,0.000788889297663562,0.628,0.524
"ENSG00000198879","SFMBT2",-1.109,-0.213,0.000110191717398618,0.000790762456456075,0.7,0.479
"ENSG00000196131","VN1R2",-1.751,-1.557,0.000110420712556764,0.000791484021839607,0.707,0.68
"ENSG00000205045","SLFN12L",2.511,-0.464,0.000110365087423765,0.000791484021839607,0.985,1.096
"ENSG00000197892","KIF13B",-0.541,4.526,0.000110402136636221,0.000791484021839607,0.991,0.257
"ENSG00000178732","GP5",-1.486,-1.91,0.000110554404066599,0.000792135160300448,0.495,0.544
"ENSG00000166971","AKTIP",0.564,3.16,0.00011075204110045,0.000793243793794234,0.938,0.263
"ENSG00000188659","SAXO2",2.259,-2.282,0.000110977131260569,0.000794548121023581,0.706,0.904
"ENSG00000100647","SUSD6",-0.576,3.222,0.000111110505092944,0.000795195043417796,0.947,0.272
"ENSG00000105393","BABAM1",0.506,4.233,0.000111583332193565,0.000798269922186628,0.98,0.239
"ENSG00000204977","TRIM13",0.627,2.895,0.0001118076627552,0.000799565359262136,0.942,0.292
"ENSG00000151012","SLC7A11",2.192,-2.194,0.000111856575195302,0.000799605819435561,0.704,0.896
"ENSG00000132386","SERPINF1",0.515,9.288,0.000112067505319537,0.000800803982735588,1,0.247
"ENSG00000186300","ZNF555",0.747,0.698,0.00011260576842145,0.000804339348933121,0.641,0.323
"ENSG00000149657","LSM14B",-0.504,3.355,0.000113284632114326,0.000808875901608893,0.926,0.234
"ENSG00000177169","ULK1",-0.706,3.979,0.000113490304881744,0.000810031573762132,0.993,0.335
"ENSG00000185811","IKZF1",-1.002,1.872,0.000113822700496923,0.000811464111602824,0.965,0.467
"ENSG00000251322","SHANK3",-1.15,2.468,0.000113817241066671,0.000811464111602824,0.993,0.544
"ENSG00000170145","SIK2",-0.583,5.868,0.000113752242808435,0.000811464111602824,0.999,0.28
"ENSG00000221944","TIGD1",1.295,0.205,0.000114028783934434,0.0008126199305366,0.876,0.58
"ENSG00000147684","NDUFB9",0.559,6.305,0.000114100740134629,0.000812819376542869,0.999,0.268
"ENSG00000149948","HMGA2",2.934,-2.51,0.000114297567052935,0.00081390786769667,0.825,1.206
"ENSG00000145414","NAF1",-0.619,1.219,0.000114599629411909,0.000815744608898171,0.637,0.266
"ENSG00000198855","FICD",0.99,0.458,0.000114710619281902,0.000816220364913487,0.777,0.439
"ENSG00000114737","CISH",-1.209,2.892,0.000115106858433432,0.000818724657560765,0.997,0.571
"ENSG00000262418","PTPRC",-1.547,-1.37,0.000115360444605349,0.000820212761144035,0.653,0.65
"ENSG00000124406","ATP8A1",-1.043,0.056,0.000115577395455421,0.000821123648112573,0.724,0.446
"ENSG00000159479","MED8",0.53,3.554,0.000115557875049064,0.000821123648112573,0.954,0.249
"ENSG00000213886","UBD",2.808,-0.056,0.000116002396031425,0.000823826466783299,0.997,1.221
"ENSG00000226674","TEX41",2.358,-2.256,0.000116057554092487,0.000823901668569015,0.738,0.985
"ENSG00000214226","C17orf67",-1.21,-0.957,0.000116602641016791,0.00082734588777649,0.577,0.509
"ENSG00000198830","HMGN2",0.506,6.174,0.000116632228905417,0.00082734588777649,0.999,0.243
"ENSG00000232280","FLOT1",-1.084,1.031,0.000116854533591877,0.00082860487456058,0.915,0.499
"ENSG00000105879","CBLL1",-0.51,2.982,0.000116940435607024,0.000828896047788133,0.881,0.239
"ENSG00000171155","C1GALT1C1",0.563,3.342,0.000117067063784991,0.000829475561950686,0.953,0.263
"ENSG00000214753","HNRNPUL2",0.467,4.687,0.000117463271553262,0.000831963999208275,0.986,0.221
"ENSG00000112473","SLC39A7",0.542,2.966,0.000118401744406422,0.000838289792070901,0.905,0.252
"ENSG00000283526","PRRT1B",-1.117,0.087,0.000118534842009535,0.000838910830546812,0.77,0.503
"ENSG00000178105","DDX10",0.678,2.341,0.000118689586597391,0.000839684538017365,0.908,0.315
"ENSG00000066379","ZNRD1",0.979,-0.72,0.000119760956111339,0.000846292444447328,0.487,0.388
"ENSG00000233795","ZNRD1",0.979,-0.72,0.000119716419028863,0.000846292444447328,0.487,0.388
"ENSG00000236808","ZNRD1",0.979,-0.72,0.000119726974914625,0.000846292444447328,0.487,0.388
"ENSG00000118418","HMGN3",0.517,3.848,0.000119903620788524,0.00084697681845497,0.967,0.244
"ENSG00000133302","SLF1",1.253,0.764,0.000120264436036245,0.000849201055983966,0.932,0.574
"ENSG00000227195","MIR663AHG",2.829,1.974,0.000120369612607783,0.000849619190021944,1,1.247
"ENSG00000128578","STRIP2",1.91,-1.56,0.000120603118886652,0.000850656860856822,0.758,0.802
"ENSG00000126653","NSRP1",1.291,3.528,0.000120608656946107,0.000850656860856822,0.999,0.609
"ENSG00000242086","SDHAP2",1.57,-0.672,0.000121189392003861,0.00085410106770239,0.82,0.697
"ENSG00000181929","PRKAG1",0.464,3.867,0.000121181493127598,0.00085410106770239,0.949,0.219
"ENSG00000107281","NPDC1",-0.767,2.395,0.000121400398079342,0.000854936289102748,0.949,0.355
"ENSG00000156639","ZFAND3",-0.472,5.455,0.000121388268673614,0.000854936289102748,0.996,0.227
"ENSG00000091164","TXNL1",0.465,4.895,0.000122033178914955,0.000859065249589437,0.989,0.222
"ENSG00000166164","BRD7",0.441,4.053,0.000122310205289441,0.00086068764940259,0.952,0.208
"ENSG00000142676","RPL11",0.508,8.009,0.000122670377320458,0.000862893681562397,1,0.245
"ENSG00000131044","TTLL9",3,-2.593,0.000123179574111566,0.000866145913665424,0.821,1.235
"ENSG00000215580","BCORP1",2.315,-3.029,0.000123436042447678,0.000867619270223486,0.539,0.807
"ENSG00000170802","FOXN2",-0.795,3.065,0.000123670590101759,0.00086893748712319,0.983,0.38
"ENSG00000227392","HPN-AS1",2.298,-1.93,0.000124213115088988,0.000872417798455562,0.795,0.97
"ENSG00000188647","PTAR1",-0.546,3.075,0.000124623879004797,0.000874970386358782,0.919,0.255
"ENSG00000282961","PRNCR1",1.502,-0.799,0.000124824421209806,0.000876045653183172,0.767,0.66
"ENSG00000141096","DPEP3",-2.556,-2.232,0.000124933085187419,0.000876475526669686,0.819,0.908
"ENSG00000166920","C15orf48",1.625,-1.678,0.000125384800853351,0.000879310860612691,0.615,0.652
"ENSG00000069667","RORA",-0.654,4.058,0.000125694713799276,0.000881149973186733,0.991,0.314
"ENSG00000051341","POLQ",2.014,-1.648,0.000125785334880953,0.000881450985826118,0.773,0.846
"ENSG00000165502","RPL36AL",0.539,6.249,0.000126109092982529,0.000883384877936727,0.999,0.26
"ENSG00000227908","FLJ31104",2.369,-2.577,0.000126379873093534,0.000884684304489412,0.667,0.929
"ENSG00000171631","P2RY6",-1.231,-0.218,0.000126390308782675,0.000884684304489412,0.77,0.536
"ENSG00000140365","COMMD4",0.63,3.729,0.000127484260286648,0.000892003798508321,0.983,0.3
"ENSG00000137312","FLOT1",-1.071,1.036,0.000128710407238482,0.00089854251820641,0.909,0.497
"ENSG00000206379","FLOT1",-1.071,1.036,0.000128682070872077,0.00089854251820641,0.909,0.497
"ENSG00000206480","FLOT1",-1.071,1.036,0.000128576085641081,0.00089854251820641,0.909,0.497
"ENSG00000115946","PNO1",0.603,1.982,0.000128468138582825,0.00089854251820641,0.794,0.272
"ENSG00000148290","SURF1",0.493,4.31,0.000128634328046518,0.00089854251820641,0.98,0.235
"ENSG00000280627","SURF1",0.493,4.31,0.000128664269499251,0.00089854251820641,0.98,0.235
"ENSG00000281189","GHET1",1.919,-0.206,0.000129031557311371,0.000900444457704039,0.957,0.861
"ENSG00000262024","TCF20",-0.677,0.351,0.000129141582181553,0.000900532360697165,0.488,0.273
"ENSG00000276461","TCF20",-0.677,0.351,0.000129129544653234,0.000900532360697165,0.488,0.273
"ENSG00000149187","CELF1",-0.561,5.541,0.000129272953177573,0.000901108526561317,0.998,0.271
"ENSG00000150593","PDCD4",-0.677,4.105,0.000129667003057143,0.000903514594238353,0.993,0.325
"ENSG00000197977","ELOVL2",0.751,5.465,0.000130414643648943,0.000908381726636911,0.999,0.361
"ENSG00000231528","FAM225A",-1.851,-1.876,0.000130520096470413,0.000908682276194186,0.661,0.75
"ENSG00000205309","NT5M",1.31,-0.221,0.000130556103298267,0.000908682276194186,0.804,0.586
"ENSG00000176024","ZNF613",0.832,0.332,0.000130950383890188,0.000911083476324432,0.629,0.355
"ENSG00000104549","SQLE",1.677,4.107,0.000131299227392792,0.000913166861393208,1,0.786
"ENSG00000164610","RP9",1.01,1.69,0.000131607236792415,0.000914964791028424,0.954,0.473
"ENSG00000181007","ZFP82",1.23,0,0.000131750423935141,0.000915615916114665,0.811,0.552
"ENSG00000134470","IL15RA",-0.782,1.029,0.000131977288160089,0.000916503436862283,0.748,0.355
"ENSG00000154556","SORBS2",0.513,6.04,0.00013194982221808,0.000916503436862283,0.998,0.248
"ENSG00000108953","YWHAE",-0.449,6.066,0.000132114992946849,0.000917115193246505,0.997,0.218
"ENSG00000177076","ACER2",-1.569,-1.084,0.000132164912752418,0.00091711733376171,0.735,0.665
"ENSG00000072840","EVC",-1.241,2.089,0.000132535368812824,0.000919342899765054,0.99,0.589
"ENSG00000122034","GTF3A",0.494,6.117,0.000132946493716038,0.000921848793261323,0.998,0.239
"ENSG00000120262","CCDC170",1.69,0.478,0.000133039116473399,0.000922145147029344,0.973,0.777
"ENSG00000186666","BCDIN3D",0.643,1.836,0.000133150047655425,0.000922568133792424,0.799,0.296
"ENSG00000099250","NRP1",-0.536,4.777,0.000133373833508687,0.000923772456441212,0.993,0.259
"ENSG00000276463","TAF9",0.561,2.309,0.000133872161173074,0.000926876693425261,0.816,0.257
"ENSG00000105278","ZFR2",2.471,-2.991,0.000134503824276929,0.000930901421034559,0.593,0.935
"ENSG00000165181","C9orf84",2.602,-1.922,0.000134555338072698,0.000930909423507447,0.865,1.113
"ENSG00000149300","C11orf52",0.557,2.662,0.000135173189844185,0.000934484512886913,0.873,0.259
"ENSG00000163125","RPRD2",-0.495,4.147,0.000135154980391872,0.000934484512886913,0.974,0.237
"ENSG00000188038","NRN1L",-1.825,-2.307,0.000135310497655933,0.000935084059688817,0.548,0.639
"ENSG00000197969","VPS13A",-0.668,3.244,0.000135636797937657,0.000936988731941524,0.973,0.318
"ENSG00000182873","PRKCZ-AS1",1.901,-1.756,0.000135929742589693,0.000938661644196141,0.702,0.824
"ENSG00000175224","ATG13",0.512,4.827,0.00013649517916862,0.000942214295037757,0.992,0.246
