ETS1	WAS
ETS2	ANGPT2
ETS2	CD163
ETS2	CDK1
ETS2	CSF3R
ETS2	EGR1
ETS2	ERG
ETS2	MSR1
ETS2	PDE7A
ETS2	VWF
ETV3	NFKB1
ETV4	BDKRB1
ETV4	TIMP2
ETV4	TNF
FLI1	ID2
FOS	ACTA1
FOS	BATF3
FOS	BCL2L1
FOS	DDIT3
FOS	FAS
FOS	FOXA1
FOS	HSPH1
FOS	LRIG2
FOS	NEFL
FOS	NFKB1
FOS	NTF3
FOS	NTS
FOS	PDHA1
FOS	PLAU
FOS	SMAD4
SPI1	FOS
FOS	SPRR3
FOS	SRR
FOSL1	ITGB3
FOSL2	BCL6
FOSL2	BRCA1
FOSL2	CCR4
FOSL2	FOSL1
FOSL2	NOS2
FOXA1	ABCA1
FOXA1	CFTR
ESR1	FOXA1
FOXA1	ESR1
FOXA1	KRT7
FOXA1	MYC
FOXA1	NF1
FOXA1	RET
FOXA2	CFTR
FOXA2	TCF7L2
FOXL2	SIRT1
FOXM1	BRIP1
FOXM1	CDC25B
FOXO1	RAG1
FOXO4	TNFSF10
FOXP1	RAG1
FOXP3	CCR4
GATA2	DPYSL2
GATA3	CDH1
GATA3	CDX2
GATA3	EPOR
GATA3	IL12RB2
NFKB1	GATA3
GATA3	NFKB1
RELA	GATA3
GATA3	TCF7L2
GFI1B	MEF2C
GLI1	EGR2
GLI2	FAS
GLI2	FOXA2
GLI2	FST
GLI2	WNT2B
HBP1	NCF1
HEY2	ACTA2
HEY2	GATA6
HHEX	HNF4A
HIC1	VLDLR
HIF1A	CXCL12
HIF1A	E2F3
HIF1A	ENO1
HIF1A	FAM162A
HIF1A	MIF
HIF1A	NR3C1
HIF1A	PPP1R3C
HIF1A	SOCS1
HIF1A	TLR2
HIF1A	TLR6
HIF1A	VEGFB
HIF1A	ZNF217
HLF	RUNX1
HNF4A	ABCG5
HNF4A	CEACAM1
HNF4A	GPR39
HNF4A	LDLR
HNF4A	PCSK9
HNF4A	SERPINC1
HNF4A	TBP
HNF4A	TCF7L2
HNF4G	CYP2D6
HOXA10	ITGB3
HOXA4	TH
HOXA5	TH
HOXB13	TCF4
HOXC8	TNFRSF11B
HOXD3	ITGB1
HOXD3	ITGB3
HSF1	STIP1
HSF1	UBB
HSF2	MAP2K4
HSF2	MAPK8
IRF1	CASP7
IRF1	ERAP2
IRF1	IL10
IRF1	PSMB10
IRF3	IRF7
IRF3	PURA
IRF4	FCER2
IRF5	TNF
IRF7	CXCL10
IRF7	IFNA2
IRF8	TLR4
IRF9	IL27
IRF9	PML
JUN	ACTA1
JUN	BATF3
JUN	CD82
JUN	CREM
JUN	CTSL
JUN	ETS2
JUN	HEY1
JUN	LBP
JUN	MGP
JUN	NFKB2
JUN	NOX5
JUN	PDHA1
JUN	POLD2
JUN	RARB
JUN	RUNX2
JUN	SPRR3
JUN	TIMP2
JUN	TNFRSF10A
JUN	TXN
JUN	VCAM1
JUND	IL3
JUND	ITGAV
JUND	ITGB3
KLF10	CDKN1A
KLF4	THBD
KLF5	NOTCH1
KLF6	LTC4S
LEF1	BIRC5
LEF1	CCL7
LEF1	NRCAM
LEF1	NT5E
LEF1	TCF3
LHX4	POU1F1
MEF2C	CPT1B
MEF2C	NR4A1
MEF2C	SOST
MEF2D	ATF3
MEF2D	SOST
MITF	BCL2A1
MITF	CDK2
MITF	GPNMB
MITF	HERC2
MITF	PMEL
MITF	PRKCB
MITF	SERPINF1
MSC	IL10
MSC	MMP2
MYB	CEBPA
MYB	COL1A1
MYB	GSTM1
MZF1	MYB
MYB	NMU
MYB	SIM2
MYB	TK1
MYB	WAS
MYBL1	NCL
MYBL2	PSG1
MYC	ASS1
MYC	HDAC2
MYC	HLA-F
MYC	SHMT1
MYC	ST3GAL1
MYC	TFAP4
MYC	WRN
MYCN	ID2
NANOG	CDX2
NANOG	GATA4
NANOG	L1TD1
NANOG	LAMB1
NCOA3	BCL2
NFATC1	IFNG
NFE2	GCLC
NFE2L2	GSTA1
NFE2L2	MTHFR
NFIA	CDKN1A
NFIC	ALAS1
NFIC	COL18A1
NFIC	COL1A1
NFIC	GTF3C1
NFIC	GTF3C2
NFIC	GUCY1B1
NFIC	HMGB1
NFIC	HSD11B2
NFIC	ITGA5
NFIC	JUN
NFIC	MATN1
NFIC	POLD2
NFIC	POLE2
NFIC	SLC34A2
NFIC	TFPI2
NFKB1	A2M
NFKB1	ABCB1
NFKB1	ADORA1
NFKB1	AGER
NFKB1	AKT1
NFKB1	AMH
NFKB1	ATF3
NFKB1	B2M
NFKB1	BIRC2
NFKB1	BIRC3
NFKB1	BST1
NFKB1	CCL22
NFKB1	CCL3
NFKB1	CCL4
NFKB1	CCL5
NFKB1	CCND2
NFKB1	CCR7
NFKB1	CD58
NFKB1	CD69
NFKB1	CD80
NFKB1	CD83
NFKB1	CD86
NFKB1	COL1A1
NFKB1	CSNK2A1
NFKB1	CTSB
NFKB1	CXCL2
NFKB1	CYP19A1
NFKB1	CYP27B1
NFKB1	EDN1
NFKB1	ERAP1
NFKB1	F3
NFKB1	F8
NFKB1	FASLG
NFKB1	FBP1
NFKB1	VEGFD
NFKB1	GADD45G
NFKB1	GDNF
NFKB1	GSTP1
NFKB1	HDAC7
NFKB1	HLA-F
NFKB1	IL12A
NFKB1	IL12B
NFKB1	IL18
NFKB1	IRF1
NFKB1	JUNB
NFKB1	KDM2A
NFKB1	KLK3
NFKB1	LPL
NFKB1	MADCAM1
NFKB1	MAT2A
NFKB1	MICA
NFKB1	MMP14
NFKB1	MMP2
NFKB1	NCOR2
NFKB1	NOLC1
NFKB1	PDE7A
NFKB1	PLAU
NFKB1	PLAUR
NFKB1	PTAFR
NFKB1	PTPN13
NFKB1	RIPK2
NFKB1	RRM2B
NFKB1	SERPINA3
NFKB1	SERPINB1
NFKB1	SERPINE1
NFKB1	SOCS3
NFKB1	SQSTM1
NFKB1	TBX21
NFKB1	TFF3
NFKB1	TFPI2
NFKB1	THBD
NFKB1	TIMP1
NFKB1	TLR2
NFKB1	TNC
NFKB1	TNFAIP3
NFKB1	TNFRSF10A
NFKB1	TNFRSF10B
NFKB1	TNFSF10
NFKB1	TNIP3
NFKB1	TRAF1
NFKB1	VEGFA
NFKB1	XIAP
NFKB2	CCL21
NFKB2	CCND2
NFKB2	CDK6
NFKB2	SND1
NFYA	FXR2
NFYB	FXR2
NPAS2	CRY2
NR1H4	ABCB4
NR1H4	NR1I2
NR2F1	APOA2
E2F1	NR2F2
NR2F6	LHCGR
NR3C1	ATF2
NR3C1	CDK6
NR3C1	ETS1
STAT1	NR3C1
NRF1	FXR2
ONECUT1	MITF
PAX2	TP53
PAX5	BCL2
PAX5	FCER2
PAX5	PRKCE
PAX6	ITGA5
PAX6	ITGB1
PAX6	PDHX
PGR	KLK3
RELA	PGR
PKNOX1	PTPN6
POU1F1	GH2
POU2F1	BDKRB1
POU2F1	GCM1
POU2F1	GNRH1
POU2F1	PLAU
POU2F1	POU2AF1
POU2F1	RRM2B
POU2F1	SNAPC1
POU2F1	ST6GAL1
POU2F1	TXNRD1
POU2F2	IL5
POU2F2	SPI1
POU2F2	SPP1
POU3F1	GNRH1
POU3F2	GNRH1
POU5F1	ID2
PPARA	APOB
PPARA	APOBR
PPARA	MMP9
PPARA	TUBA1B
PPARD	LPL
PPARG	APOB
PPARG	APOBR
PPARG	CD83
PPARG	CPT1B
PPARG	POU2F1
PPARG	TNFRSF11B
PPARG	TSHR
PROX1	NR5A2
RARA	CCNA1
RARA	ETS1
ETS1	RARA
RARA	MACROD1
RARA	PRKCA
RARA	SCD
RARA	THBD
RARG	ICAM1
ATF2	RB1
REL	CSRP1
REL	TNFAIP3
RELA	AGER
RELA	AMH
RELA	BIRC2
RELA	BIRC5
RELA	CCL4
RELA	CD58
RELA	CD69
RELA	CD83
RELA	CDK4
RELA	CDK6
RELA	CFLAR
RELA	COL1A1
RELA	COL2A1
RELA	CTSB
E2F1	RELA
RELA	EPAS1
RELA	VEGFD
RELA	GADD45G
RELA	HDAC1
RELA	IL18
RELA	IL1A
RELA	IRF4
RELA	KDM2A
RELA	KLK3
RELA	MMP14
RELA	MMP2
RELA	NCAM1
RELA	NCOR2
RELA	NFKBIZ
RELA	NOLC1
RELA	OPTN
RELA	PCK2
RELA	PLAUR
RELA	POU2F2
RELA	PPARD
RELA	PTHLH
RELA	PTPN13
RELA	RIPK2
RELA	SLC25A27
RELA	SNAI1
RELA	TBX21
RELA	THBD
RELA	TNFAIP3
RELA	TNFRSF10A
RELA	TNFRSF10B
RELA	TRIB3
RELA	VEGFA
RELA	XIAP
RELB	CCL19
RELB	CCL21
RELB	CD40
RELB	PIGR
REST	CHGA
REST	PCSK1
REST	VGF
RFX1	MYC
RFX5	HLA-DMA
RFX5	HLA-DMB
RFX5	HLA-DOA
RFX5	HLA-DOB
RFX5	HLA-DPA1
RFX5	HLA-DPB1
RFX5	HLA-DQA1
RFX5	HLA-DQA2
RFX5	HLA-DQB1
RFX5	HLA-DRA
RFX5	HLA-DRB1
RFX5	HLA-DRB3
RFX5	HLA-DRB4
RFX5	HLA-DRB5
RORA	TUBA1B
RORC	IL17A
RORC	IL22
RUNX1	ITGB2
RUNX1	MAD2L1
RUNX1	MECOM
RUNX1	NFKB1
RUNX1	PIK3CD
RUNX3	CASP8
RUNX3	CFLAR
RUNX3	ICAM3
RUNX3	MMP9
RUNX3	TCF4
RXRA	ABCC3
RXRA	CPT1B
SALL4	ZEB1
SMAD1	TNFRSF11B
SMAD3	AHR
SMAD3	COL7A1
SMAD3	FSTL3
SMAD3	ZFP36
SMAD4	AHR
SMAD4	BTRC
SMAD4	COL7A1
SMAD4	DACH1
SMAD4	EPO
SMAD4	ZFP36
SNAI1	HBEGF
SNAI1	THBS1
SNAI2	CXCR4
SNAI2	JAG1
SOX10	COL11A2
SOX2	ISL1
SOX2	RHO
SOX4	HDAC8
SOX6	TP53
SOX9	PRAME
SP1	ACAN
SP1	ADAM10
SP1	ADH6
SP1	ADRA1A
SP1	ADRA2B
SP1	AGT
SP1	AREG
SP1	CD163
SP1	CD83
SP1	COL18A1
SP1	CYP7A1
SP1	GH2
SP1	HCN2
SP1	HDAC4
SP1	HLA-G
SP1	HOXB7
SP1	HSD17B1
SP1	HTR1A
SP1	IL2RB
SP1	IMPDH2
SP1	KRT19
SP1	KRT5
SP1	MAT2B
SP1	MCTS1
SP1	MME
SP1	MNDA
SP1	MPG
SP1	NFKB2
SP1	NR4A1
SP1	PDE6A
SP1	PDHA1
SP1	PPL
SP1	RORA
SP1	SLC7A5
SP1	ST6GAL1
SP1	TFPI2
SP1	TGM4
SP1	TNFSF14
SP1	YY1
SP100	ETS1
SP2	DNMT3B
SP3	BPI
SP3	CD14
SP3	CD83
SP3	CYP17A1
SP3	ETF1
SP3	HOXB7
SP3	MSH6
SP3	RORA
SP3	SLC19A3
SP3	SLC1A3
SP3	TGM4
SP3	TIMP2
SP4	ERBB2
SP4	PDE6B
SP4	YY1
SPDEF	AGR2
SPI1	BPI
SPI1	CD163
SPI1	CD22
SPI1	CSF2RA
SPI1	ERAP2
SPI1	IL5
SPI1	MACROD1
SPI1	MNDA
SPI1	MSR1
SPI1	P2RY10
SPI1	SCARB1
SPI1	SCARB2
SPI1	STAT3
SPI1	WAS
SPIB	IRF7
SRF	ACTA1
SRF	FOSL1
SRF	MMP2
SRF	MYL9
SRF	SAMD4A
STAT1	APP
STAT1	CCL3
STAT1	CCR1
STAT1	CEBPE
STAT1	CFTR
STAT1	CTSB
STAT1	CTSL
STAT1	EGFR
STAT1	FGFR3
STAT1	HMOX1
STAT1	IL1R1
STAT1	IL2RA
STAT1	KRT17
STAT1	NOX5
STAT1	PIM1
STAT1	PLSCR1
STAT1	STAT2
STAT2	STAT1
STAT1	TIMP1
STAT1	TLR3
TP53	STAT1
STAT1	TP53
STAT1	VIP
STAT3	CCND3
STAT3	CDK4
STAT3	CFB
STAT3	CISH
STAT3	CSRP1
STAT3	EPAS1
STAT3	FAS
STAT3	HMOX1
STAT3	HSPB1
STAT3	IFNAR1
STAT3	IL2RA
STAT3	LTBP1
STAT3	MYD88
STAT3	NOX5
STAT3	VEGFB
STAT3	ZFP36
STAT4	PIM1
STAT4	SOCS3
STAT5A	CEL
STAT5B	BCL6
STAT5B	CEL
STAT5B	ESR2
STAT5B	IFNG
STAT6	FOS
TAL1	CD34
TAL1	ERG
TBP	FUS
TBX5	CDKN2A
TCF3	BBC3
TCF3	CDK6
TCF4	ABCB1
TCF4	CCND1
TCF4	CD44
TCF4	NRXN1
TCF4	VIM
TCF7	SNAI2
TCF7L2	ABCB1
TCF7L2	BIRC5
TCF7L2	CTNNB1
TCF7L2	WWC1
TCF7L2	SNAI2
TCF7L2	STAT3
TFAP2A	ADRA1A
TFAP2A	ADRA2B
TFAP2A	CCNB1
TFAP2A	CFTR
TFAP2A	CGA
TFAP2A	CRABP2
TFAP2A	CRX
TFAP2A	GALNT3
TFAP2A	GAST
TFAP2A	GPX4
TFAP2A	GUSB
TFAP2A	HIP1
TFAP2A	HTT
TFAP2A	KRT5
TFAP2A	L1CAM
TFAP2A	POLD2
TFAP2A	PRKCA
TFAP2A	PTGS2
TFAP2A	SNAP91
TFAP2A	SPRY2
TFAP2A	TIMP2
TFAP2B	DRD1
TFAP2C	CRABP2
TFAP2C	MMP2
TFAP2C	SULT1E1
TFDP1	CAV1
TFDP1	CDK1
TFDP1	RRM1
TFDP1	TYMS
RUNX1	TLE3
TP53	ANTXR1
TP53	APCS
TP53	ADGRB1
TP53	CABLES1
TP53	E2F3
TP53	E2F7
TP53	FGF2
TP53	GML
TP53	PLK3
TP53	PTPA
TP53	PRG3
TP53	RAD51B
TP53	SMAD3
TP53	SSTR2
TP53	TBXAS1
TP53	TCF7L2
TP53	TP53I3
TP63	TCF4
TP73	CABLES1
E2F4	TRIM28
TWIST1	FOS
TWIST1	MMP2
TWIST1	NR2F1
TWIST1	SRPX
TWIST1	TIMP1
TWIST2	MMP2
TWIST2	NR2F1
TWIST2	SRPX
USF1	B2M
USF1	CTSD
USF1	FBP1
USF1	FCER1A
USF1	ID4
USF1	ISG20
USF1	LIPC
USF1	MYH9
USF1	PTPN6
USF1	SLC1A3
USF1	TYMS
USF2	ATP5F1A
USF2	B2M
USF2	BRCA1
USF2	CD2
USF2	CEACAM5
USF2	CTSD
USF2	CXCR4
USF2	FBP1
USF2	FCER1A
USF2	LIPC
USF2	MYH9
USF2	PDX1
USF2	PTPN6
USF2	SLC19A1
VDR	ASAP2
VDR	BHLHE40
VDR	CALB1
WT1	CIAO1
WT1	IL2RB
WT1	NR5A1
WT1	UBE2I
YBX1	KPNA2
YBX1	RBBP8
YBX1	SUMO1
YY1	CREBBP
YY1	EPAS1
YY1	GNAS
YY1	SMAD7
YY1	TNFRSF10B
CEBPA	ZBTB16
ZBTB7A	PFKP
ZEB2	MEOX2
ZNF202	POMGNT1
ZNF382	HMGA2
CEBPA	RBPJ
RBPJ	FCER2
GATA3	RBPJ
SPI1	RBPJ
GLI1	CCND2
GLI1	SLIT2
STAT3	BIRC3
STAT3	IL6ST
STAT3	VIP
CREB1	CDK11A
CREB1	RARB
CREB1	STAT3
GLI2	CCND1
GLI2	COL5A2
GLI2	EFEMP1
GLI2	FGF13
GLI2	IFNGR1
GLI2	LUM
GLI2	PCNA
GLI2	UGCG
NR1H2	BHLHE40
SP3	HSD17B1
SREBF2	EBP
SREBF2	FASN
SREBF2	INSIG1
SREBF2	PCYT2
SREBF2	STARD4
CEBPA	GLS2
CEBPA	SCD
CEBPA	APOA1
CEBPA	APOC3
CEBPA	CFTR
SREBF1	HMGCS1
SREBF1	INSIG1
SREBF1	PCYT2
SREBF1	PIK3R3
SREBF1	SQLE
FOXO1	CCNB1
FOXO1	CCNB2
FOXO1	CCNG2
FOXO1	CDKN2B
FOXO1	CDKN2D
FOXO1	CNOT8
FOXO1	DAAM1
FOXO1	DAPK1
FOXO1	DUSP4
FOXO1	MCM5
FOXO1	RPS6KA3
FOXO1	TMEM47
HIF1A	APH1A
HIF1A	PFKL
HIF1A	BHLHE40
HIF1A	TFF3
NFKB1	CXCL3
NFKB1	MYB
NFKB1	PDGFB
NFKB1	VIM
RELB	ABCB1
SP1	CDC25C
SP1	HSPA1A
SP1	PCNA
SP1	PIM1
SP1	PROC
SP1	SCNN1G
SP1	TAL1
SP1	TPI1
SP1	UNG
SP1	ACTA1
SP1	ACTC1
SP1	SMAD4
TCF7L2	AXIN2
TCF7L2	CD44
TCF7L2	DKK1
TCF7L2	FGF18
TCF7L2	GLI2
TCF7L2	CXCL8
TCF7L2	LEF1
TCF7L2	MMP7
TCF7L2	SP5
TCF7L2	TCF7
TCF7L2	TNFRSF11B
TCF7L2	VIM
TP53	NFATC4
TP53	PEG3
TP53	PHLDA3
TP53	PIDD1
TP53	TP53INP1
TP53	TP53TG5
TP53	TYRP1
TP53	CX3CL1
TP53	DCC
TP53	RRM1
TP53	SERTAD1
MYC	AIMP2
MYC	CKS2
MYC	DDX5
MYC	DUSP1
MYC	HERC5
MYC	HSPA9
MYC	LAMP1
MYC	LDHB
MYC	MSH2
MYC	NOP56
MYC	PPIF
MYC	RPL13
MYC	RPL23
MYC	RPL32
MYC	RPL6
MYC	RPS15A
MYC	RPS20
MYC	SCARB1
MYC	SNRPD3
MYC	TRAP1
NR2F1	AGT
HNF1A	FGL1
HNF1A	MIA2
SMAD3	ANKRD1
SMAD3	COL1A1
SMAD3	COL3A1
SMAD3	COL6A1
SMAD3	COL6A3
SMAD3	ITGA11
SMAD3	MET
SMAD3	TIMP1
GATA4	ADA
PDX1	ADA
LEF1	DSP
LEF1	TBXT
SMAD4	CCN1
SMAD4	IHH
SMAD4	MET
SMAD4	NKX2-5
SMAD4	PTHLH
SMAD4	TNFRSF11B
NFKB2	BCL2L1
NR5A1	CYP21A2
HNF4A	EBP
HNF4A	F10
JUN	BDKRB1
JUN	CHGA
JUN	PTX3
JUN	TFPI2
NFYA	FDPS
NFYA	PNRC2
NFYA	ACTB
YY1	PTPA
YY1	ADA
E2F1	ATG10
E2F1	AXIN2
E2F1	B4GALT1
E2F1	CDC25A
E2F1	CDC45
E2F1	CDT1
E2F1	YBX3
E2F1	FANCD2
E2F1	FBXO43
E2F1	FBXO5
E2F1	GMNN
E2F1	HELLS
E2F1	H2AC15
E2F1	IGF1R
E2F1	JUN
E2F1	MAP1LC3B
E2F1	MAPK1
E2F1	MCM10
E2F1	MCM6
E2F1	MCM7
E2F1	POLA1
E2F1	POLD1
E2F1	POLE2
E2F1	TK1
E2F1	TOP1
E2F1	ZEB1
E2F1	POLA2
FOXO3	BNIP3L
FOXO3	CBLB
FOXO3	CDKN2D
FOXO3	HBP1
FOXO3	JAK1
FOXO3	KLF4
FOXO3	PINK1
FOXO3	RBL2
STAT5A	IL6ST
STAT5A	LONP1
STAT5A	MUC1
STAT5A	MYD88
STAT5B	IL2RA
STAT5B	IL6ST
STAT5B	MUC1
STAT5B	OSM
STAT5B	PRF1
ETS1	CASP8
ETS1	CD3D
ETS1	CDK11A
ETS1	COX4I1
ETS1	FAS
ETS1	GP5
ETS1	RUNX1
ETS1	ZNF175
ETS1	LCP1
ETS1	PTPA
FOXO4	PPARGC1A
FOXO4	RBL2
FOXO4	IGFBP1
E2F6	RBBP8
MITF	APEX1
MITF	GPR143
E2F2	ASF1B
E2F2	CDCA4
E2F2	CDT1
E2F2	E2F1
E2F2	MCM10
E2F2	MCM6
E2F2	MCM7
E2F2	PLK1
E2F2	PLK4
E2F3	MCM5
E2F3	MCM6
E2F3	MCM7
E2F4	ASF1B
E2F4	CDKN2C
E2F4	CDT1
E2F4	GMNN
E2F4	JUN
E2F4	MCM5
E2F4	MCM7
E2F4	NPAT
E2F4	POLD1
E2F4	RRM2
E2F4	TK1
E2F4	CALM1
E2F4	CKS2
E2F4	RBL1
E2F4	TOP1
TCF7	BCL2
TCF7	BIRC5
TCF7	LEF1
STAT1	BCL6
STAT1	IL6ST
STAT1	PRF1
STAT1	ADAR
STAT1	EIF2AK2
STAT1	IFI6
STAT1	IFIT1
STAT1	IFITM1
STAT1	ISG15
STAT1	ISG20
STAT1	MET
STAT1	MX1
RUNX1	TRPS1
AR	DBI
AR	DDT
AR	DHX15
AR	KIAA1217
AR	KRT18
AR	MT2A
AR	PGC
AR	SCNN1A
AR	SMS
AR	SNAI2
ATF6	CALR
ATF6	HSP90B1
ATF6	SEL1L
HBP1	RUNX1
SPI1	CTSE
SPI1	NCF1
SPI1	NCF4
SPI1	PPBP
SPI1	TAL1
ESR1	PPARG
SMAD1	CDKN1A
SMAD1	ID2
SMAD1	ID3
STAT2	CFB
STAT2	IRF7
CDX1	ADA
TFAP2A	S100B
TFAP2A	PENK
NR2F2	APOA1
SMAD5	ID3
ATF3	GCLC
NFIC	SLC2A4
GLI3	PTCH2
IRF9	IRF7
MAF	LALBA
FOSL2	MMP13
MYOD1	ACTC1
TFAP4	PENK
RARA	BTG2
RARA	CRABP2
RARA	HOXA4
RARA	HOXD4
POU2F1	TFAP2A
FOS	SP3
FOXP1	CSF1R
FOXP1	IL2
NFIA	ALDOA
NFIA	TP53
NFYB	ACTB
SRF	ACTC1
TBP	PMF1
SPI1	ALDH1A2
SPI1	CD33
ETS1	BCL2
ETS1	NR4A1
MITF	ZEB2
ELK1	NR4A1
ESR1	FOXC1
ESR1	NFIB
ESR1	TNIP1
ESR1	ZMYND8
FOS	FOXO3
FOS	GREB1
FOXA1	FOXC1
GATA3	BCAS3
GATA3	GREB1
GATA3	KMT2E
GATA3	NCOA3
GATA3	VAPB
GATA3	ZNF217
HIF1A	ANKRD37
KDM5B	DNAJB12
RARA	HOXA1
STAT1	GREB1
TCF7L2	TGIF1
TFAP2C	FOXA1
TFAP2C	FOXC1
TFAP2C	FREM2
HIF1A	KDM4B
PAX6	POU5F1
ATF4	CARS1
MYC	SLC2A1
TP53	MLH1
TP53	PMS2
TP53	ANKRD11
PAX6	NANOG
SPI1	EGR2
CEBPA	FTO
TAL1	MEF2C
ESR1	KDM4B
STAT1	IL12B
TAL1	ARID5B
GATA3	ARID5B
RUNX1	ARID5B
HSF1	HSPA6
BMAL1	NR1D2
RELA	CXCL3
STAT1	CX3CL1
STAT1	CXCL11
E2F1	TGFB2
CEBPA	ARID5B
CEBPA	EDN1
CEBPA	PTK2
CEBPA	FASN
CREB1	PDE4D
CREB1	PDYN
CTCF	GRB10
E2F1	EGF
E2F1	EZH2
E2F4	E2F2
E2F4	MCM8
EGR1	TIMP2
EGR1	TIMP3
EGR1	EGR3
ERG	AR
ESR1	TNFRSF11B
ESR1	CAV2
ETS1	ETS2
ETS1	ITGA5
TAL1	FLI1
GATA2	FLI1
FOS	MRTFA
FOXL2	PTGS2
FOXM1	CDC25C
GATA3	MYC
HIF1A	SLC11A1
HIF1A	DDIT4
HIF1A	CDKN1B
HIF1A	COX4I1
HIF1A	ANGPT1
HIF1A	BCL2L1
HIF1A	PDK3
HIF1A	IL20
HIF1A	BNIP3L
RUNX1	IKZF1
KMT2A	MEIS1
MITF	SMAD3
NR2F2	MYOD1
PPARG	GSTA2
PPARG	AQP7
TP53	RBPJ
SP1	REL
RELB	BCL2
ESR1	RXRA
FOS	SMAD3
ESR1	SMAD3
SRF	ACTG1
STAT1	MCL1
STAT1	CD274
STAT1	SOCS2
STAT1	HSPB1
CEBPA	STAT5A
TFAP2C	TFF1
TP53	EPHB4
TP53	RCHY1
TP53	ZMAT3
TP53	BNIP3L
TP53	STEAP3
TP53	DDIT4
TP53	RNF144B
TP53	KITLG
TP53	PCBP4
TP53	P2RX6
TP53	CALD1
TP53	CHMP4C
TWIST1	VEGFA
JUN	ERCC1
CEBPA	SMARCA2
STAT1	IRF9
GATA2	ERG
E2F1	MECOM
SOX2	GLI3
SOX2	JAG1
HIF1A	GYS1
GATA2	DIO2
MYB	RUNX1
AR	ABCE1
AR	ACP3
AR	ANAPC10
AR	ATF6
AR	ATP2B4
AR	BTD
AR	CCNG2
AR	CDKL5
AR	CITED2
AR	DDC
AR	EYA2
AR	FAM13A
AR	FAM174B
AR	FXYD3
AR	GLRX
AR	GRB10
AR	HK2
AR	HNRNPA1
AR	HSD17B11
AR	LIFR
AR	MRPS27
AR	NLGN4X
AR	NME7
AR	NPEPPS
AR	NUP214
AR	PRPS1
AR	PTPN9
AR	PTPRM
AR	QSOX1
AR	RBMX
AR	RBPMS
AR	SMARCA2
AR	SOX4
AR	STK39
AR	SUSD6
AR	THRA
AR	TNFRSF1A
AR	UBE2D3
AR	VAPA
AR	XPA
AR	ZFHX4
ESR1	IGFBP4
ESR1	ITGA2
ESR1	PTPRG
TP53	ADGRB2
TP53	EDN2
TP53	NHLH2
TP53	PPM1J
STAT3	RNLS
EPAS1	BHLHE40
EPAS1	ADORA2A
EPAS1	PDGFB
CTCF	ABCA2
CTCF	ACVR1C
CTCF	AHCYL1
CTCF	ANKRD46
CTCF	B4GALNT1
CTCF	BICD2
CTCF	C1R
CTCF	CCL16
CTCF	CD80
CTCF	CEP135
CTCF	CHRNA6
CTCF	CIDEB
CTCF	CNIH1
CTCF	COL27A1
CTCF	DIP2B
CTCF	DMKN
CTCF	ELP5
CTCF	EPHB1
CTCF	FBXO7
CTCF	GALNT6
CTCF	GALT
CTCF	GAS7
CTCF	GRIN3A
CTCF	HEBP2
CTCF	HMCN1
CTCF	HS1BP3
CTCF	HSPA5
CTCF	IL19
CTCF	KSR1
CTCF	LPIN3
CTCF	LRRC59
CTCF	MB
CTCF	MCM10
CTCF	MRPL17
CTCF	MYD88
CTCF	NBN
CTCF	NCBP3
CTCF	NES
CTCF	NFE2L2
CTCF	PLXNB3
CTCF	PMPCB
CTCF	POMT2
CTCF	POU1F1
CTCF	PPARD
CTCF	PPRC1
CTCF	PRSS35
CTCF	PTPA
CTCF	RPL39L
CTCF	RPP30
CTCF	SMIM7
CTCF	TMBIM6
CTCF	TNFRSF18
CTCF	TRAPPC6A
CTCF	TSFM
CTCF	TSPAN16
CTCF	TYSND1
CTCF	ZNF20
CTCF	ZNF613
CTCF	ZNF804B
YY1	ACTR5
YY1	ATXN10
YY1	CCDC43
YY1	CDK5RAP2
YY1	COQ5
YY1	COQ9
YY1	CPSF2
YY1	DLG1
YY1	HACD2
YY1	HSF1
YY1	MANF
YY1	MRPL46
YY1	MRPS24
YY1	NARS1
YY1	PAK4
YY1	RAB3GAP1
YY1	RNF26
YY1	RNF40
YY1	WDR82
YY1	ZNF615
E2F1	HOXB9
E2F1	NOL9
E2F1	PDPN
E2F1	WRAP73
SP1	RNLS
SP1	UGT1A6
E2F4	ACTG1
E2F4	ADARB1
E2F4	AKR7A2
E2F4	BARD1
E2F4	BUB3
E2F4	CFAP20
E2F4	CHEK1
E2F4	E2F3
E2F4	EXOSC9
E2F4	FDFT1
E2F4	FEN1
E2F4	FOXM1
E2F4	HLTF
E2F4	HMGB1
E2F4	HMGN2
E2F4	ID3
E2F4	INSIG1
E2F4	KHDRBS1
E2F4	KLHL21
E2F4	MAD2L1
E2F4	MAP3K7
E2F4	MCM3
E2F4	METTL3
E2F4	MKI67
E2F4	MLH1
E2F4	NAP1L4
E2F4	NDC80
E2F4	NEK2
E2F4	NFE2L1
E2F4	P4HA2
E2F4	PARK7
E2F4	PCNT
E2F4	POLA2
E2F4	POLE2
E2F4	PRC1
E2F4	PRPSAP1
E2F4	RFC3
E2F4	RFC4
E2F4	RIPK2
E2F4	RPS8
E2F4	SFPQ
E2F4	SLC25A14
E2F4	SLC2A13
E2F4	SLC35F6
E2F4	SMC2
E2F4	SMC4
E2F4	SP1
E2F4	SUZ12
E2F4	WEE1
E2F4	XRCC2
E2F4	ZFP36L1
ETS1	TNFRSF8
STAT1	IRF2
STAT1	AIM2
